numero_notificacion;fecha;codigo_predio;nombre_predio;zona;sirex;Sigla;unidad_operativa;intervencion;rut_emsefor;nombre_emsefor;Numero_Acta;rut_jfaena;nombre_jfaena;especie;Producto;producto_sap;largo;corteza;estado_madera;codigo_destino;descripcion_destino;banda_diametrica;Tipo_Producto;Condicion_Producto;Trozos;Metro_Ruma;Factor;m3ssc;ID_FSC;DESCRIP_FSC;ID_CERTFOR;DESCRIP_CERTFOR
829870;2026-05-31T02:08:08;20062;DESCABEZADO EL;BC01;no;CIMA15;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076387;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;215;;0.135;29.025;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829870;2026-05-31T02:08:08;20062;DESCABEZADO EL;BC01;no;CIMA15;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076387;96567940-5;CIMA FORESTAL;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;438;;0.318;139.284;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829870;2026-05-31T02:08:08;20062;DESCABEZADO EL;BC01;no;CIMA15;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076387;96567940-5;CIMA FORESTAL;PIRA;P0530PRCCAL1;PIRA-PODA-COS-CC;5.2;CC;Fresca;C033;CN HORCONES;;PODADO;Normal;20;;0.962;19.24;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829872;2026-05-31T02:08:48;30775;CARLA P-12 L-C ,SANTA;FS01;no;CIMA60;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077537;96567940-5;CIMA FORESTAL;EUNI;E0300UNCPLVA;EUNI-PULP-COS-CC;3;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;20.355;1.24;25.24;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829872;2026-05-31T02:08:48;30775;CARLA P-12 L-C ,SANTA;FS01;no;CIMA60;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077537;96567940-5;CIMA FORESTAL;EUNI;E0350UNSPLSD;EUNI-PULP-COS-SC;3.5;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;27.757;1.69;46.91;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829872;2026-05-31T02:08:48;30775;CARLA P-12 L-C ,SANTA;FS01;no;CIMA60;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077537;96567940-5;CIMA FORESTAL;EUNI;E0600UNS15MA;EUNI-PULP-COS-SC;6;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;118.548;1.729;204.97;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829873;2026-05-31T02:09:28;20566;NOTROS LOS;BC01;no;CIMA45;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076357;96567940-5;CIMA FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;195.205;1.46;285;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829874;2026-05-31T02:05:26;20917;CORRIENTES N2 LAS;BC01;si;S20;COSECHA;COSECHA;78502040-5;FORESTAL ANTILEMU LTDA.;2077121;78502040-5;ANTILEMU LTDA. FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;75.512;1.46;110.248;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829876;2026-05-31T02:20:54;10210;EL ESPOLON;FC00;no;CIMA84;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077603;96567940-5;CIMA FORESTAL;OTES;O0400UBCPLLF;OTES-PULP-COS-CC;4;CC;Fresca;N014;CP TRUPAN;;PULPABLE;No Rodalizado;;0.097;1.543;0.15;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829876;2026-05-31T02:20:54;10210;EL ESPOLON;FC00;no;CIMA84;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077603;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;280;;0.275;77;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829876;2026-05-31T02:20:54;10210;EL ESPOLON;FC00;no;CIMA84;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077603;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;111;;0.331;36.741;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829876;2026-05-31T02:20:54;10210;EL ESPOLON;FC00;no;CIMA84;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077603;96567940-5;CIMA FORESTAL;PIRA;P0350URCPLLF;PIRA-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;110.902;1.596;177;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829876;2026-05-31T02:20:54;10210;EL ESPOLON;FC00;no;CIMA84;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077603;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;3020;;0.224;676.48;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0265PRZCAL1;PIRA-PODA-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;369;;0.282;104.058;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0265RRZCAL1;PIRA-ASER-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;23;;0.315;7.245;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;22.889;1.267;29;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;127;;0.407;51.689;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;568;;0.241;136.888;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829877;2026-05-31T02:24:05;31748;LA HERRADURA;FS01;no;CIMA62;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077195;96567940-5;CIMA FORESTAL;PIRA;P0550URZPLLF;PIRA-PULP-COS-CS;5.5;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;23.979;1.543;37;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0244URCPLSD;PIRA-PULP-COS-CC;2.44;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;14.24;1.596;22.72704;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;26-70;PODADO;Normal;63;;0.341;21.483;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;36-66;ASERRABLE;Normal;200;;0.35;70;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;26-70;PODADO;Normal;15;;0.341;5.115;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;36-66;ASERRABLE;Normal;21;;0.35;7.35;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0330URCPLVA;PIRA-PULP-COS-CC;3.3;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;15.58;1.267;19.73986;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0375MRCCAL1;PIRA-ASER-COS-CC;3.65;CC;Quemada;N051;CN LOG NVA ALDEA;16-34;ASERRABLE;Normal;170;;0.232;39.44;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0375RRCCAL1;PIRA-ASER-COS-CC;3.65;CC;Fresca;N051;CN LOG NVA ALDEA;16-34;ASERRABLE;Normal;55;;0.232;12.76;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829878;2026-05-31T02:30:03;80084;MIRAFLORES Y OTROS;FC00;no;SOL4;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077013;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N014;CP TRUPAN;;PULPABLE;Normal;;16.77;1.543;25.87611;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829879;2026-05-31T02:30:16;40022;LAS CRUCES;FC00;no;CM057;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077288;77070090-6;JORGE ARCE Y CIA. LTDA.;EUNI;E0550UNSPLLF;EUNI-PULP-COS-SC;5.5;SC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;253.135;1.679;425.014;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829880;2026-05-31T02:32:19;40022;LAS CRUCES;FC00;no;CM058;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077288;77070090-6;JORGE ARCE Y CIA. LTDA.;EUNI;E0550UNSPLLF;EUNI-PULP-COS-SC;5.5;SC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;282.889;1.679;474.971;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829881;2026-05-31T02:53:56;40052;SANTA LUISA LOTE;FC00;no;CM073;RALEO;RALEO UNICO;77070090-6;JORGE ARCE Y CIA. LTDA.;2078127;77070090-6;JORGE ARCE Y CIA. LTDA.;PIRA;P0400URCPLLF;PIRA-PULP-RAL-CC;4;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;225.655;1.543;348.185665;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829882;2026-05-31T02:55:14;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;60.777;1.596;97;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829882;2026-05-31T02:55:14;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;102;;0.315;32.13;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829882;2026-05-31T02:55:14;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;1580;;0.26;410.8;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829883;2026-05-31T02:59:41;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0244URC18-38;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;60.15;1.596;96;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829883;2026-05-31T02:59:41;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;2;;0.332;0.664;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829883;2026-05-31T02:59:41;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;1259;;0.204;256.836;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829884;2026-05-31T03:02:04;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;72.682;1.596;116;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829884;2026-05-31T03:02:04;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;4;;0.332;1.328;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829884;2026-05-31T03:02:04;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;1382;;0.204;281.928;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829885;2026-05-31T03:04:36;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0244URC18-38;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;53.258;1.596;85;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829885;2026-05-31T03:04:36;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;6;;0.315;1.89;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829885;2026-05-31T03:04:36;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;1170;;0.26;304.2;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829886;2026-05-31T03:05:01;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0350UNCPLLF;EUNI-PULP-COS-CC;3.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;0.54;1.389;0.75;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829886;2026-05-31T03:05:01;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;349.977;1.323;463.02;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829886;2026-05-31T03:05:01;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;296.939;1.323;392.85;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829886;2026-05-31T03:05:01;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0600UNC8-14;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;61.58;1.323;81.47;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829887;2026-05-31T03:06:38;21380;SAN JOSE DE COLICO 2;BC01;si;AST03;COSECHA;COSECHA;76130081-4;KBM SUR SPA;2076608;76130081-4;KBM SUR SPA;EUGL;E0000AGSASTI;EUGL-ASTI-COS-SC;0;SC;Fresca;N011;PTA NVA ALDEA;;ASTILLAS;Normal;;;0;243;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829888;2026-05-31T03:09:14;21380;SAN JOSE DE COLICO 2;BC01;si;AST03;COSECHA;COSECHA;76130081-4;KBM SUR SPA;2076609;76130081-4;KBM SUR SPA;EUGL;E0000AGSASTI;EUGL-ASTI-COS-SC;0;SC;Fresca;N011;PTA NVA ALDEA;;ASTILLAS;Normal;;;0;108;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829889;2026-05-31T03:17:14;40067;COL.S.FE P39 L1;FC00;no;CM052;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075953;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N048;CN RANQUIL;;PULPABLE;No Rodalizado;;7.844;1.543;12.103292;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829889;2026-05-31T03:17:14;40067;COL.S.FE P39 L1;FC00;no;CM052;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075953;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410MRCCAL1;PIRA-ASER-COS-CC;4;CC;Quemada;N051;CN LOG NVA ALDEA;16-34;ASERRABLE;No Rodalizado;830;;0.19;157.7;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829890;2026-05-31T03:18:20;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;43.7;1.596;69.7452;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829890;2026-05-31T03:18:20;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;100;;0.149;14.9;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829890;2026-05-31T03:18:20;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;1080;;0.19;205.2;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829891;2026-05-31T03:18:21;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;43.7;1.596;69.7452;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829891;2026-05-31T03:18:21;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;90;;0.149;13.41;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829891;2026-05-31T03:18:21;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;603;;0.19;114.57;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829892;2026-05-31T03:18:21;10560;VALLE 2;FT01;si;TH3;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2076077;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;51.3;1.596;81.8748;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829892;2026-05-31T03:18:21;10560;VALLE 2;FT01;si;TH3;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2076077;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;30;;0.112;3.36;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
